gene	score	length	avg_score
IGLV2-14	65.714	362	0.18153038674033148
IGLV2-18	58.528	361	0.16212742382271467
IGLV2-23	59.197	354	0.1672231638418079
IGLV2-33	69.642	350	0.19897714285714285
IGLV2-8	53.137	360	0.14760277777777778
IGLV3-1	58.903	346	0.1702398843930636
IGLV3-10	79.954	351	0.22778917378917377
IGLV3-12	45.156	352	0.1282840909090909
IGLV3-16	55.707	337	0.1653026706231454
IGLV3-19	55.117	348	0.15838218390804598
IGLV3-21	67.177	351	0.1913874643874644
IGLV3-22	77.026	345	0.223263768115942
IGLV3-25	53.936	350	0.15410285714285715
IGLV3-27	51.711	341	0.15164516129032257
IGLV3-32	51.135	340	0.1503970588235294
IGLV3-9	78.677	346	0.22739017341040466
IGLV4-3	79.19	368	0.21519021739130434
IGLV4-60	91.348	364	0.25095604395604393
IGLV4-69	72.461	360	0.20128055555555555
IGLV5-37	48.322	369	0.1309539295392954
IGLV5-45	64.404	369	0.17453658536585365
IGLV5-48	63.492	369	0.1720650406504065
IGLV5-52	61.094	374	0.1633529411764706
IGLV6-57	77.291	448	0.17252455357142857
IGLV7-43	72.449	351	0.2064074074074074
IGLV7-46	69.051	350	0.19728857142857142
IGLV8-61	96.078	372	0.2582741935483871
IGLV9-49	63.178	374	0.16892513368983955
IGSF10	1901.502	7251	0.26223996690111706
IGSF11	391.14	1384	0.2826156069364162
IGSF21	430.938	1522	0.28313929040735875
IGSF22	1693.576	4032	0.4200337301587302
IGSF23	73.552	851	0.08643008225616922
IGSF3	1132.981	3731	0.3036668453497722
IGSF5	316.856	1241	0.2553231265108783
IGSF6	220.75	737	0.29952510176390773
IGSF8	790.451	1854	0.426348975188781
IGSF9	1330.274	3576	0.3720005592841163
IGSF9B	1115.951	4784	0.23326734949832775
IHH	414.197	1251	0.3310927258193445
IK	492.878	1895	0.26009393139841686
IKBIP	790.9399999999999	1903	0.4156279558591697
IKBKAP	1463.274	4208	0.347736216730038
IKBKB	805.263	2791	0.2885213185238266
IKBKE	721.161	2170	0.3323322580645161
IKZF1	417.825	2032	0.20562253937007874
IKZF2	217.28	1960	0.11085714285714286
IKZF3	557.836	1680	0.3320452380952381
IKZF4	503.94599999999997	1969	0.2559400711020823
IKZF5	367.97	1279	0.28770132916340896
IL10	186.318	552	0.3375326086956522
IL10RA	464.159	1968	0.23585315040650406
IL10RB	90.885	430	0.2113604651162791
IL11	282.358	611	0.4621243862520458
IL11RA	320.412	856	0.37431308411214953
IL12A	269.662	776	0.3475025773195876
IL12B	400.712	1008	0.397531746031746
IL12RB1	470.054	2132	0.22047560975609753
IL12RB2	789.783	2636	0.2996141881638847
IL13	110.486	446	0.24772645739910315
IL15	194.152	536	0.3622238805970149
IL15RA	253.772	1307	0.1941637337413925
IL16	1266.217	4074	0.3108043691703486
IL17A	140.837	469	0.3002921108742004
IL17B	161.46	556	0.2903956834532374
IL17C	173.707	601	0.28902995008319465
IL17D	222.239	610	0.3643262295081967
IL17F	136.253	494	0.2758157894736842
IL17RA	817.038	2640	0.3094840909090909
IL17RB	484.893	1536	0.315685546875
IL17RC	844.011	2325	0.3630154838709677
IL17RD	760.624	2343	0.32463679043960736
IL17RE	606.626	2235	0.27142102908277405
IL17REL	236.6	1014	0.23333333333333334
IL18	181.394	585	0.3100752136752137
IL18BP	170.921	586	0.2916740614334471
IL18R1	483.848	1696	0.2852877358490566
IL18RAP	511.215	1869	0.27352327447833064
IL19	196.545	655	0.3000687022900763
IL1A	191.088	844	0.2264075829383886
IL1B	233.265	819	0.2848168498168498
IL1F10	196.817	558	0.35271863799283154
IL1R1	466.796	1762	0.2649239500567537
IL1R2	336.273	1215	0.2767679012345679
IL1RAP	848.644	2557	0.33189049667579196
IL1RL1	451.793	1861	0.24276894142933908
IL1RL2	488.189	1859	0.2626083916083916
IL1RN	211.361	664	0.3183147590361446
IL2	141.035	464	0.30395474137931033
IL20	196.515	547	0.3592595978062157
IL20RA	511.05	1753	0.29152880775812895
IL20RB	390.733	1077	0.3627975858867224
IL21	222.262	500	0.444524
IL21R	476.691	1635	0.29155412844036693
IL22	186.441	545	0.34209357798165135
IL22RA1	553.154	1731	0.3195574812247256
IL22RA2	224.789	804	0.27958830845771143
IL23A	228.743	574	0.39850696864111496
IL23R	643.524	2010	0.32016119402985077
IL24	185.361	633	0.2928293838862559
IL25	187.582	550	0.3410581818181818
IL26	208.138	534	0.38977153558052435
IL27	267.782	747	0.35847657295850066
IL27RA	484.168	1938	0.24982868937048505
IL2RA	186.922	832	0.2246658653846154
IL2RB	366.906	1882	0.19495536663124335
IL3	24.146	471	0.05126539278131635
IL31	25.451999999999998	500	0.050904
IL31RA	691.459	2348	0.29448850085178874
IL32	5.929	951	0.006234490010515247
IL33	139.574	817	0.1708372093023256
IL34	242.198	753	0.3216440903054449
IL36A	78.913	474	0.1664831223628692
IL36B	77.696	735	0.10570884353741496
IL36G	120.719	485	0.24890515463917526
IL36RN	196.24699999999999	480	0.40884791666666664
IL37	34.468	723	0.04767358229598894
IL4	101.679	472	0.21542161016949152
IL4I1	562.792	1803	0.3121419855795896
IL4R	532.013	2976	0.17876780913978496
IL5	155.899	479	0.3254676409185804
IL5RA	423.087	1298	0.32595300462249616
IL6	138.91	649	0.21403697996918336
IL6R	356.058	1479	0.2407423935091278
IL6ST	1125.244	2847	0.3952384966631542
IL7	177.343	652	0.2719984662576687
IL7R	426.933	1462	0.29201983584131325
IL8	103.969	308	0.3375616883116883
IL9	121.215	446	0.27178251121076236
ILDR1	487.279	1692	0.2879899527186761
ILDR2	711.426	2095	0.33958281622911696
ILF2	380.94	1281	0.29737704918032787
ILF3	1045.447	3192	0.3275209899749373
ILK	395.414	1439	0.27478387769284224
ILKAP	410.569	1365	0.3007831501831502
ILVBL	722.89	1959	0.3690096988259316
IMMP1L	109.282	542	0.20162730627306272
IMMP2L	175.528	781	0.22474775928297053
IMMT	821.301	2214	0.3709579945799458
IMP3	182.079	552	0.32985326086956523
IMP4	357.525	1044	0.3424568965517241
IMPA1	350.609	1170	0.29966581196581193
IMPA2	356.353	1068	0.33366385767790263
IMPACT	325.497	1108	0.2937698555956679
IMPAD1	395.66	1216	0.32537828947368425
IMPDH1	546.681	1908	0.28652044025157236
IMPDH2	521.862	1670	0.31249221556886225
IMPG1	785.736	2730	0.2878153846153846
IMPG2	1380.617	3801	0.3632246777163904
INA	540.391	1508	0.3583494694960212
INADL	1946.084	5720	0.34022447552447554
INCA1	245.408	692	0.354635838150289
INCENP	817.51	2804	0.2915513552068474
INF2	1081.2	3858	0.280248833592535
ING1	396.617	1431	0.2771607267645004
ING2	226.71	932	0.2432510729613734
ING3	322.892	1382	0.2336410998552822
ING4	155.037	856	0.1811179906542056
ING5	233.726	756	0.30916137566137564
INHA	375.738	1104	0.34034239130434785
INHBA	422.716	1290	0.32768682170542635
INHBB	418.075	1229	0.34017493897477624
INHBC	325.03	1062	0.30605461393596983
INHBE	337.519	1031	0.3273705140640155
INIP	86.529	360	0.2403583333333333
INMT	203.929	791	0.25781163084702907
INMT-FAM188B	2.656	72	0.03688888888888889
INO80	1102.958	4965	0.22214662638469287
INO80B	390.045	1135	0.34365198237885464
INO80C	223.737	754	0.29673342175066314
INO80D	631.197	3168	0.19924147727272729
INO80E	239.589	873	0.27444329896907216
INPP1	413.595	1223	0.3381807031888798
INPP4A	789.512	3239	0.24375177523927136
INPP4B	835.093	3259	0.2562420988033139
INPP5A	376.427	1411	0.2667802976612332
INPP5B	1107.342	3271	0.33853317028431673
INPP5D	1237.193	3841	0.3221017964071856
INPP5E	556.245	1965	0.2830763358778626
INPP5F	1112.46	3623	0.3070549268561965
INPP5J	907.133	3092	0.293380659767141
INPP5K	472.028	1530	0.30851503267973857
INPPL1	1220.779	3792	0.32193539029535867
INS	40.897	216	0.18933796296296296
INS-IGF2	172.531	608	0.28376809210526316
INSC	589.275	1889	0.31195076760190577
INSIG1	274.126	940	0.29162340425531913
INSIG2	181.845	648	0.280625
INSL3	114.956	511	0.2249628180039139
INSL4	13.142	421	0.031216152019002373
INSL5	70.986	405	0.17527407407407408
INSL6	132.496	642	0.20638006230529596
INSM1	515.325	1534	0.3359354628422425
INSM2	457.359	1698	0.26935159010600707
INSR	1419.682	4282	0.3315464736104624
INSRR	1343.42	3891	0.34526342842456953
INTS1	2125.812	7314	0.2906497128794093
INTS10	731.236	2455	0.29785580448065174
INTS12	550.822	1454	0.3788321870701513
INTS2	1096.039	3755	0.2918878828229028
INTS3	861.93	3305	0.26079576399394855
INTS4	895.716	3109	0.2881042135734963
INTS5	1237.191	3081	0.4015550146056475
INTS6	631.698	2985	0.21162412060301508
INTS7	901.646	3002	0.3003484343770819
INTS8	897.694	3628	0.24743495038588753
INTS9	542.927	2075	0.26165156626506025
INTU	1031.118	3082	0.3345613238157041
INVS	961.104	3310	0.290363746223565
IP6K1	372.956	1370	0.2722306569343066
IP6K2	532.508	2002	0.26598801198801203
IP6K3	383.977	1254	0.3062017543859649
IPCEF1	419.572	1369	0.3064806428049671
IPMK	402.693	1289	0.31240729247478666
IPO11	780.682	3303	0.2363554344535271
IPO13	669.226	3426	0.19533741973146526
IPO4	1346.19	3405	0.3953568281938326
IPO5	1015.953	3795	0.2677083003952569
IPO7	631.0	3396	0.18580683156654887
IPO8	1205.047	3494	0.34489038351459644
IPO9	1051.707	3447	0.3051079199303743
IPP	482.904	1893	0.2550998415213946
IPPK	521.765	1562	0.33403649167733673
IQCA1	881.561	2662	0.3311649135987979
IQCB1	681.483	1867	0.3650149973219068
IQCC	261.676	1652	0.15839951573849878
IQCD	396.247	1627	0.24354456054087278
IQCE	668.93	2493	0.26832330525471315
IQCF1	141.13	641	0.22017160686427456
IQCF2	168.171	497	0.3383722334004024
IQCF3	84.404	463	0.18229805615550757
IQCF5	153.252	447	0.34284563758389264
IQCF6	136.625	322	0.42430124223602483
IQCG	438.658	1406	0.31199004267425323
IQCH	1055.925	3757	0.2810553633217993
IQCJ	2.49	196	0.012704081632653063
IQCJ-SCHIP1	444.659	1710	0.2600345029239766
IQCK	236.357	963	0.24543821391484943
IQGAP1	1556.7	5176	0.3007534775888717
IQGAP2	1720.3	5053	0.3404512170987532
IQGAP3	1637.971	5010	0.32694031936127743
IQSEC1	1018.641	3815	0.2670094364351245
IQSEC3	955.289	3809	0.25079784720399056
IQUB	711.918	2452	0.29034176182707994
IRAK1BP1	268.036	932	0.2875922746781116
IRAK2	597.657	1919	0.3114418968212611
IRAK3	671.367	1982	0.3387320887991927
IRAK4	467.922	1349	0.34686582653817644
IREB2	1018.283	2924	0.34825
IRF1	347.606	1011	0.34382393669634026
IRF2	326.336	1354	0.2410162481536189
IRF2BP1	662.286	1753	0.37780148317170564
IRF2BP2	582.844	1771	0.3291044607566347
IRF2BPL	931.116	2392	0.38926254180602005
IRF3	391.285	1496	0.2615541443850268
IRF4	450.539	1415	0.3184021201413427
IRF5	512.6129999999999	1654	0.30992321644498183
IRF6	431.313	1454	0.2966389270976616
IRF7	329.915	1635	0.20178287461773703
IRF8	431.85699999999997	1307	0.33041851568477426
IRF9	381.843	1358	0.28118041237113406
IRG1	533.984	1480	0.3608
IRGC	611.298	1515	0.4034970297029703
IRGM	116.342	606	0.19198349834983497
IRGQ	748.254	1873	0.399494927923118
IRS1	1257.438	3727	0.3373861014220553
IRS2	1424.402	4024	0.35397664015904573
IRX1	499.905	1465	0.34123208191126275
IRX2	460.31	1460	0.3152808219178082
IRX3	525.4	1589	0.3306482064191315
IRX4	518.133	1709	0.30317905207723816
IRX5	478.021	1694	0.28218476977567886
IRX6	378.808	1402	0.27019115549215406
ISCA1	96.138	430	0.22357674418604653
ISCA2	102.753	371	0.2769622641509434
ISCU	196.449	709	0.2770789844851904
ISG15	98.379	508	0.19365944881889766
ISG20	184.145	591	0.31158206429780033
ISG20L2	339.217	1066	0.3182148217636022
ISL1	196.199	1211	0.16201403798513625
ISL2	291.607	1124	0.25943683274021356
ISLR	477.179	1284	0.3716347352024922
ISLR2	104.03	269	0.386728624535316
ISM1	437.75	1446	0.30273167358229597
ISM2	469.379	2031	0.2311073362875431
ISOC1	243.659	858	0.28398484848484845
ISOC2	224.469	634	0.3540520504731861
ISPD	483.816	1408	0.3436193181818182
IST1	328.665	1255	0.26188446215139444
ISX	161.435	761	0.2121353482260184
ISY1	99.859	381	0.2620971128608924
ISY1-RAB43	212.773	673	0.3161560178306092
ISYNA1	534.076	1715	0.31141457725947524
ITCH	778.641	2868	0.2714926778242678
ITFG1	575.123	2008	0.2864158366533865
ITFG2	444.551	1563	0.2844216250799744
ITFG3	534.831	2097	0.25504577968526465
ITGA1	1444.506	3680	0.3925288043478261
ITGA10	1469.839	3655	0.40214473324213407
ITGA11	1325.332	3705	0.3577144399460189
ITGA2	1424.037	3731	0.3816770302867864
ITGA2B	1101.181	3330	0.330684984984985
ITGA3	1258.112	3611	0.3484109664912767
ITGA4	1225.423	3282	0.3733769043266301
ITGA5	1173.066	3293	0.3562301852414212
ITGA6	1154.92	3558	0.3245980888139404
ITGA7	1309.325	3911	0.3347801073894145
ITGA8	1069.583	3372	0.31719543297746144
ITGA9	1049.772	3336	0.3146798561151079
ITGAD	1136.701	3555	0.31974711673699013
ITGAE	1211.082	3613	0.3352012178245226
ITGAL	1265.136	3803	0.3326678937680778
ITGAM	1152.623	3540	0.3255997175141243
ITGAV	1222.753	3360	0.3639145833333333
ITGAX	1088.767	3599	0.3025193109196999
ITGB1	769.694	2664	0.28892417417417415
ITGB1BP1	211.862	699	0.30309298998569384
ITGB2	770.856	2582	0.29854996127033306
ITGB3	893.01	2596	0.3439946070878274
ITGB3BP	204.13	714	0.2858963585434174
ITGB4	1944.2259999999999	5912	0.32886096075778076
ITGB5	801.062	2566	0.31218316445830085
ITGB6	891.835	2486	0.35874296057924376
ITGB7	830.632	2476	0.3354733441033925
ITGB8	845.141	2416	0.34981001655629135
ITGBL1	451.52	1616	0.2794059405940594
ITIH1	1019.672	2831	0.3601808548216178
ITIH2	1090.014	2954	0.36899593771157746
ITIH3	1002.764	2630	0.38127908745247147
ITIH4	770.335	2899	0.2657243877199034
ITIH5	947.741	3201	0.2960765385816932
ITK	676.74	1927	0.3511883757135444
ITLN1	317.784	951	0.3341577287066246
ITLN2	335.515	996	0.3368624497991968
ITM2B	255.357	911	0.2803040614709111
ITM2C	266.155	818	0.3253728606356968
ITPA	197.461	629	0.31392845786963436
ITPK1	293.173	1525	0.19224459016393441
ITPKA	525.452	1441	0.3646439972241499
ITPKB	612.105	2882	0.21238896599583623
ITPKC	572.702	2094	0.2734966571155683
ITPR1	2697.151	8676	0.3108749423697556
ITPR2	2913.853	8440	0.34524324644549764
ITPR3	2034.55	8303	0.24503793809466456
ITPRIP	558.75	1642	0.34028623629719856
ITPRIPL1	714.446	1815	0.39363415977961436
ITPRIPL2	654.924	1798	0.3642513904338153
ITSN1	1739.468	5857	0.296989585111832
ITSN2	1911.641	5475	0.3491581735159818
IVD	469.167	1769	0.26521594120972297
IVL	55.502	1755	0.03162507122507122
IVNS1ABP	447.191	2334	0.19159854327335046
IWS1	818.28	2680	0.3053283582089552
IYD	306.651	1013	0.302715695952616
IZUMO1	218.602	1094	0.19981901279707495
IZUMO2	199.828	823	0.24280437424058324
IZUMO3	289.348	801	0.3612334581772784
IZUMO4	270.495	837	0.3231720430107527
JAG1	980.831	3823	0.2565605545383207
JAG2	1331.539	3821	0.348479193928291
JAGN1	129.513	554	0.23377797833935018
JAK1	1289.342	3578	0.36035271101173844
JAK2	1076.223	3524	0.3053981271282633
JAK3	1188.835	3535	0.3363041018387553
JAKMIP1	819.696	2718	0.3015805739514349
JAKMIP2	665.878	2673	0.24911260755705203
JAKMIP3	908.471	2673	0.3398694350916573
JAM2	371.157	1158	0.3205155440414508
JAM3	384.546	1156	0.33265224913494806
JARID2	716.778	4190	0.17106873508353224
JAZF1	176.771	1243	0.14221319388576026
JDP2	128.279	556	0.23071762589928058
JHDM1D	890.173	3004	0.2963292276964048
JKAMP	339.323	1042	0.3256458733205374
JMJD1C	2495.276	7799	0.31994819848698547
JMJD4	421.816	1431	0.29477009084556255
JMJD6	366.463	1575	0.23267492063492065
JMJD7	86.394	252	0.3428333333333334
JMJD8	261.468	881	0.29678547105561864
JMY	872.32	3008	0.29000000000000004
JOSD1	136.894	622	0.22008681672025723
JOSD2	203.23	577	0.35221837088388214
JPH1	569.192	2045	0.27833349633251836
JPH2	680.2379999999999	2131	0.3192106992022524
JPH3	685.856	2311	0.29677888360017307
JPH4	703.824	2096	0.335793893129771
JRKL	700.98	1573	0.44563254926891294
JSRP1	153.801	1382	0.11128871201157742
JTB	185.382	448	0.41379910714285717
JUN	240.36	1003	0.23964107676969093
JUNB	393.499	1051	0.3744043767840152
JUND	400.746	1100	0.36431454545454545
JUP	631.139	2292	0.2753660558464223
KAAG1	2.861	141	0.020290780141843972
KALRN	2629.792	9765	0.2693079365079365
KANK1	1372.063	4177	0.3284804883887958
KANK2	818.078	2602	0.31440353574173713
KANK3	632.251	2626	0.24076580350342724
KANK4	717.878	2980	0.24089865771812083
KANSL1	990.261	3468	0.28554238754325256
KANSL1L	1002.186	3197	0.3134770096965906
KANSL2	506.985	1603	0.31627261384903305
KANSL3	943.114	3056	0.30861060209424085
KARS	610.116	2035	0.2998113022113022
KAT2A	710.496	2593	0.2740053991515619
KAT2B	723.119	2624	0.27557888719512197
KAT5	453.832	1783	0.2545328098710039
KAT6A	1878.245	6402	0.2933840987191502
KAT6B	1400.182	5774	0.2424977485278836
KAT7	548.11	1943	0.28209469891919714
KAT8	443.525	1446	0.3067254495159059
KATNA1	485.393	1539	0.31539506172839504
KATNAL1	542.303	1516	0.3577196569920844
KATNAL2	539.561	2015	0.26777220843672456
KATNB1	621.272	2178	0.2852488521579431
KATNBL1	203.12199999999999	1134	0.17911992945326277
KAZALD1	329.204	932	0.35322317596566527
KAZN	662.174	2647	0.25016018133736306
KB-1507C5.2	11.672	263	0.04438022813688213
KB-1980E6.3	9.141	153	0.05974509803921569
KBTBD11	634.607	1869	0.3395436062065275
KBTBD12	720.981	1894	0.38066578669482576
KBTBD13	502.255	1374	0.365542212518195
KBTBD2	450.654	1906	0.23643966421825813
KBTBD3	657.934	1884	0.34922186836518043
KBTBD4	435.882	1818	0.23975907590759077
KBTBD6	857.615	2024	0.42372282608695655
KBTBD7	789.562	2053	0.3845893813930833
KBTBD8	445.354	1825	0.2440295890410959
KCMF1	210.087	1210	0.17362561983471073
KCNA1	417.385	1485	0.2810673400673401
KCNA10	520.848	1539	0.33843274853801164
KCNA2	421.427	1681	0.2507001784651993
KCNA3	452.033	1728	0.2615931712962963
KCNA4	581.659	1964	0.2961603869653768
KCNA5	530.154	1840	0.2881271739130435
KCNA6	514.799	1587	0.3243850031505986
KCNA7	414.44	1368	0.30295321637426903
KCNAB1	605.73	1915	0.31630809399477805
KCNAB2	366.726	1981	0.18512165572942957
KCNAB3	435.09	1389	0.3132397408207343
KCNB1	782.528	2596	0.3014360554699538
KCNB2	961.336	2764	0.34780607814761216
KCNC1	285.197	2031	0.1404219596258001
KCNC2	577.414	2281	0.2531407277509864
KCNC3	870.248	2601	0.33458208381391774
KCNC4	536.215	2055	0.26093187347931873
KCND2	608.669	1962	0.31022884811416923
KCND3	445.029	2067	0.21530188679245282
KCNE1	122.168	387	0.3156795865633075
KCNE2	114.67	369	0.3107588075880759
KCNE3	92.348	312	0.2959871794871795
KCNE4	196.84	676	0.2911834319526627
KCNF1	444.14	1484	0.29928571428571427
KCNG1	442.706	1600	0.27669125
KCNG2	461.554	1406	0.3282745376955903
KCNG3	297.932	1335	0.22317003745318353
KCNG4	487.798	1571	0.3105015913430936
KCNH1	861.059	3046	0.2826851608667104
KCNH2	1134.407	3919	0.2894633835162031
KCNH3	1224.501	3332	0.36749729891956784
KCNH4	983.759	3152	0.31210628172588833
KCNH5	813.671	3150	0.25830825396825396
KCNH6	760.109	2909	0.26129563423856994
KCNH7	970.933	3776	0.25713268008474577
KCNH8	1140.514	3525	0.3235500709219858
KCNIP1	221.176	991	0.22318466195761855
KCNIP2	281.911	1035	0.2723777777777778
KCNIP3	267.96	949	0.2823603793466807
KCNIP4	200.11	1103	0.18142339075249322
KCNJ1	405.122	1153	0.35136339982653947
KCNJ10	422.839	1142	0.37026182136602453
KCNJ11	330.338	1211	0.2727811725846408
KCNJ12	398.224	1307	0.30468553940321347
KCNJ13	360.258	1088	0.3311194852941176
KCNJ14	470.17	1312	0.3583612804878049
KCNJ15	18.549	76	0.2440657894736842
KCNJ16	503.10699999999997	1394	0.36090889526542325
KCNJ2	381.138	1296	0.29408796296296297
KCNJ3	378.47	1525	0.24817704918032787
KCNJ4	316.716	1335	0.23724044943820224
KCNJ5	396.46999999999997	1267	0.31292028413575373
KCNJ6	283.776	1286	0.2206656298600311
KCNJ8	383.931	1280	0.29994609375
KCNJ9	399.649	1187	0.3366882898062342
KCNK1	275.149	1171	0.23496925704526045
KCNK10	464.299	1806	0.25708693244739755
KCNK12	384.715	1321	0.29123012869038606
KCNK13	388.122	1234	0.3145235008103728
KCNK15	281.548	999	0.28182982982982985
KCNK16	324.977	1333	0.24379369842460613
KCNK17	279.236	1141	0.24472918492550394
KCNK18	337.594	1162	0.29052839931153185
KCNK2	339.689	1316	0.25812234042553195
KCNK3	382.7	1194	0.3205192629815745
KCNK4	492.64	1308	0.3766360856269113
KCNK5	466.197	1521	0.3065069033530572
KCNK6	329.602	951	0.3465846477392218
KCNK7	340.988	1032	0.33041472868217053
KCNK9	242.325	1146	0.21145287958115183
KCNMA1	635.745	5496	0.11567412663755458
KCNMB1	241.784	662	0.3652326283987915
KCNMB2	226.99	756	0.30025132275132277
KCNMB3	317.738	987	0.3219229989868288
KCNMB4	105.647	657	0.1608021308980213
KCNN1	517.401	1925	0.2687797402597402
KCNN2	356.788	2023	0.176365793376174
KCNN3	637.575	2282	0.27939307624890447
KCNN4	420.947	1360	0.30951985294117645
KCNQ1	703.805	2252	0.31252442273534636
KCNQ2	910.027	2957	0.30775346635103146
KCNQ3	831.39	2781	0.29895361380798274
KCNQ4	636.71	2243	0.28386535889433795
KCNQ5	837.814	3294	0.2543454766241651
KCNRG	227.324	703	0.3233627311522049
KCNS1	501.781	1586	0.3163814627994956
KCNS2	433.892	1434	0.30257461645746164
KCNS3	502.381	1481	0.33921742066171506
KCNT1	1220.993	4200	0.290712619047619
KCNT2	1067.812	3738	0.2856639914392723
KCNU1	1085.857	3725	0.29150523489932884
KCNV1	543.052	1514	0.3586869220607662
KCNV2	492.09	1640	0.30005487804878045
KCTD1	579.352	2829	0.20479038529515728
KCTD10	281.83	1191	0.23663308144416456
KCTD11	303.145	696	0.4355531609195402
KCTD12	364.853	976	0.3738247950819672
KCTD13	384.533	1381	0.27844532947139755
KCTD14	253.169	766	0.3305078328981723
KCTD15	186.233	900	0.20692555555555556
KCTD16	329.697	1296	0.2543958333333333
KCTD17	303.535	1173	0.25876811594202903
KCTD18	330.546	1311	0.25213272311212814
KCTD19	988.675	2591	0.38158047086067154
KCTD2	176.111	612	0.2877630718954248
KCTD20	450.838	1294	0.3484064914992272
KCTD21	269.605	784	0.3438839285714286
KCTD3	897.593	2680	0.33492276119402986
KCTD4	157.136	792	0.1984040404040404
KCTD5	227.877	747	0.3050562248995984
KCTD6	208.362	728	0.28621153846153846
KCTD7	703.102	2566	0.2740070148090413
KCTD8	456.252	1555	0.2934096463022508
KCTD9	318.814	1250	0.25505120000000003
KDELC1	522.92	1558	0.3356354300385109
KDELC2	584.968	1664	0.35154326923076923
KDELR1	157.837	733	0.21533015006821282
KDELR2	190.775	877	0.21753135689851769
KDELR3	191.341	672	0.28473363095238097
KDM1A	846.794	2956	0.2864661705006766
KDM1B	815.446	2582	0.31581951975213013
KDM2A	928.996	3249	0.28593290243151737
KDM2B	1041.27	4322	0.2409231837112448
KDM3A	1377.969	4010	0.3436331670822943
KDM3B	1544.416	5435	0.2841611775528979
KDM4A	1113.777	3310	0.33648851963746224
KDM4B	1077.12	3752	0.2870788912579957
KDM4C	1070.472	3654	0.29295894909688014
KDM4D	413.519	1575	0.262551746031746
KDM4E	373.899	1520	0.24598618421052632
KDM5A	1531.282	5558	0.27550953580424614
KDM5B	1718.565	5013	0.34282166367444644
KDM6B	1866.654	5132	0.36372837100545596
KDM8	413.34	1401	0.29503211991434686
KDR	1470.545	4229	0.34772877748876807
KDSR	327.645	1043	0.314137104506232
KEAP1	706.553	2220	0.31826711711711714
KEL	810.569	2292	0.35365139616055846
KERA	411.706	1062	0.38767043314500943
KHDC1	32.102	409	0.07848899755501222
KHDC1L	13.068	272	0.04804411764705882
KHDC3L	112.91199999999999	654	0.17264831804281344
KHDRBS1	491.727	1467	0.3351922290388548
KHDRBS2	279.261	1127	0.24779148181011537
KHDRBS3	338.182	1112	0.30412050359712234
KHK	330.048	1087	0.3036320147194112
KHNYN	751.618	2067	0.3636274794388002
KHSRP	885.022	2458	0.3600577705451587
KIAA0020	745.415	1931	0.3860253754531331
KIAA0040	110.872	299	0.370809364548495
KIAA0087	1.986	428	0.00464018691588785
KIAA0100	1923.629	6923	0.27786060956232844
KIAA0101	138.132	431	0.32049187935034806
KIAA0125	36.577	407	0.08986977886977887
KIAA0141	515.966	1585	0.3255305993690852
KIAA0195	1276.097	4395	0.2903519908987486
KIAA0196	1014.378	3624	0.27990562913907285
KIAA0226	943.173	3137	0.3006608224418234
KIAA0226L	579.04	2186	0.26488563586459285
KIAA0232	1305.86	4238	0.3081311939594148
KIAA0247	288.06	940	0.3064468085106383
KIAA0319	1143.786	3337	0.3427587653581061
KIAA0319L	1025.692	3288	0.3119501216545012
KIAA0355	917.362	3289	0.27891821222256
KIAA0368	1719.774	6481	0.26535627218021907
KIAA0391	569.257	1599	0.3560081300813008
KIAA0408	592.174	2144	0.27620055970149254
KIAA0430	1686.241	5750	0.2932593043478261
KIAA0513	335.14	1323	0.25331821617535905
KIAA0556	1536.158	5129	0.2995043868200429
KIAA0586	1705.28	5144	0.3315085536547434
KIAA0753	924.618	2953	0.3131114121232645
KIAA0754	678.213	3788	0.1790425026399155
KIAA0825	1302.502	4160	0.3131014423076923
KIAA0895	662.411	2019	0.32808865775136203
KIAA0895L	305.119	926	0.32950215982721387
KIAA0907	613.616	2003	0.3063484772840739
KIAA0922	1732.992	5027	0.3447368211657052
KIAA0930	283.447	1703	0.16643981209630065
KIAA0947	1201.256	6886	0.17444902701132733
KIAA1009	1624.656	4315	0.3765135573580533
KIAA1024	1028.751	2775	0.3707210810810811
KIAA1024L	217.463	585	0.3717316239316239
KIAA1033	891.904	3709	0.24047020760312754
KIAA1045	402.312	1246	0.32288282504012844
KIAA1107	1256.551	4384	0.28662203467153285
KIAA1109	4871.381	15836	0.30761435968678963
KIAA1143	191.152	470	0.40670638297872336
KIAA1147	403.86	1412	0.28601983002832865
KIAA1161	630.663	2044	0.308543542074364
KIAA1191	330.334	944	0.3499300847457627
KIAA1199	1559.773	4220	0.3696144549763033
KIAA1211	889.749	3801	0.2340828729281768
KIAA1211L	787.41	3041	0.25893127260769483
KIAA1217	1780.635	6116	0.29114372138652717
KIAA1239	1803.538	5274	0.3419677664012135
KIAA1244	2039.747	6722	0.30344346920559356
KIAA1257	236.043	1285	0.1836910505836576
KIAA1279	637.577	1888	0.3376996822033898
KIAA1324	1097.22	3170	0.3461261829652997
KIAA1324L	976.771	3339	0.2925339922132375
KIAA1328	569.653	2062	0.2762623666343356
KIAA1377	1252.07	4584	0.27313917975567187
KIAA1407	945.2139999999999	2971	0.3181467519353753
KIAA1429	1543.289	5677	0.2718493922846574
KIAA1430	586.813	1658	0.3539282267792521
KIAA1432	1180.53	4503	0.2621652231845436
KIAA1456	332.533	1666	0.1995996398559424
